key,component,file,line,message,severity,type,status
47d8b688-689a-43a0-b872-6626ef226cc1,ditto:thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetrics.java,thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetrics.java,88,"Rename field ""namespaces"" to prevent any misunderstanding/clash with field ""NAMESPACES"".",BLOCKER,CODE_SMELL,OPEN
d01b6c03-992a-4760-84fb-abdf7cdd492e,ditto:thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetrics.java,thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetrics.java,186,"Rename ""groupingBy"" which hides the field declared at line 84.",MAJOR,CODE_SMELL,OPEN
9316320d-c3d8-47f9-919c-0355cb919143,ditto:thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetricsResponse.java,thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetricsResponse.java,70,"Rename field ""aggregation"" to prevent any misunderstanding/clash with field ""AGGREGATION"".",BLOCKER,CODE_SMELL,OPEN
73796790-a98b-4da9-ad44-26ed73ab91b6,ditto:thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/starter/actors/AggregateThingsMetricsActor.java,thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/starter/actors/AggregateThingsMetricsActor.java,69,"Remove this unused private ""AggregateThingsMetricsActor"" constructor.",MAJOR,CODE_SMELL,OPEN
f355c962-7fc3-4635-b274-6b156b65fe96,ditto:gateway/service/src/main/java/org/eclipse/ditto/gateway/service/security/authentication/jwt/JwtPlaceholder.java,gateway/service/src/main/java/org/eclipse/ditto/gateway/service/security/authentication/jwt/JwtPlaceholder.java,75,Extract this nested ternary operation into an independent statement.,MAJOR,CODE_SMELL,OPEN
584fd6de-dc54-437f-891c-96168d4b756f,ditto:thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetricsResponse.java,thingsearch/model/src/main/java/org/eclipse/ditto/thingsearch/model/signals/commands/query/AggregateThingsMetricsResponse.java,179,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",MINOR,CODE_SMELL,OPEN
f323b973-3dd0-4682-adb4-e4f7030088de,ditto:thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/persistence/read/criteria/visitors/CreateBsonAggregationPredicateVisitor.java,thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/persistence/read/criteria/visitors/CreateBsonAggregationPredicateVisitor.java,136,This block of commented-out lines of code should be removed.,MAJOR,CODE_SMELL,OPEN
92bdb401-c81e-45b2-8153-cd4f06683396,ditto:thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/persistence/read/criteria/visitors/CreateBsonAggregationPredicateVisitor.java,thingsearch/service/src/main/java/org/eclipse/ditto/thingsearch/service/persistence/read/criteria/visitors/CreateBsonAggregationPredicateVisitor.java,149,This block of commented-out lines of code should be removed.,MAJOR,CODE_SMELL,OPEN
f8d875e4-567a-448b-a12d-0b527204be60,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/common/config/DefaultCustomAggregationMetricConfigTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/common/config/DefaultCustomAggregationMetricConfigTest.java,33,"Remove the ""config"" field and declare it as a local variable in the relevant methods.",MINOR,CODE_SMELL,OPEN
3494464b-eeb4-46eb-8986-a6c8f29f5946,ditto:documentation/src/main/resources/js/customscripts.js,documentation/src/main/resources/js/customscripts.js,13,"Unexpected var, use let or const instead.",CRITICAL,CODE_SMELL,OPEN
fba28a3d-d06b-41c6-9e7d-b1f62d60f0fb,ditto:wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,403,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
684f0a3e-b434-4507-8e5a-f05ab5e5d57e,ditto:wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,428,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
028f0ebf-dce0-4f32-be10-ca02073965f3,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,58,Complete the task associated to this TODO comment.,INFO,CODE_SMELL,OPEN
5eef10ee-b4dd-40d8-b8b7-f268e2238f20,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,160,"Define a constant instead of duplicating this literal ""Feature <"" 7 times.",CRITICAL,CODE_SMELL,OPEN
b535e16d-f567-48c0-bbed-28830960f852,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,210,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
3fc73c78-6451-479b-a154-4771e020b21e,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,248,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
42e876ed-b4a9-4263-a184-fde24bea19e2,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,296,"Method has 9 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
73aa0e84-0d40-4faf-80a3-8fe60577df13,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,437,"Method has 9 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
6105c342-eea5-48a4-a4eb-94da1f25052f,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,467,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
469fef7e-b2c4-4920-95c5-f1fb9515396c,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalFeatureValidation.java,496,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
d97596b5-1c42-4427-ac78-98e66304e2b9,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalThingValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalThingValidation.java,150,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
ea194ca0-b177-4041-a048-c9fb6edcd441,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,49,Refactor your code to get this URI from a customizable parameter.,MINOR,CODE_SMELL,OPEN
2f0b126e-a7ef-4fba-89cf-611ba8909f16,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,107,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
9a0164a6-8880-4989-85f1-3354f7fbce98,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,390,"Method has 8 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
76a47497-1916-4e76-94e2-6e3df683c82d,ditto:wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,wot/validation/src/main/java/org/eclipse/ditto/wot/validation/InternalValidation.java,469,"Method has 10 parameters, which is greater than 7 authorized.",MAJOR,CODE_SMELL,OPEN
71993ee6-0f3a-420b-8f67-e32c3afee5eb,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,67,Remove this hard-coded path-delimiter.,MINOR,CODE_SMELL,OPEN
ac99d354-d366-43ce-bc59-89a8ba77414d,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,70,Remove this hard-coded path-delimiter.,MINOR,CODE_SMELL,OPEN
d0fbfac4-3e7b-46c5-b86e-931bc71314c7,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,199,"Define a constant instead of duplicating this literal ""/properties/"" 5 times.",CRITICAL,CODE_SMELL,OPEN
cb47089c-d7bd-4b54-90db-3334ea33251e,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,243,"Define a constant instead of duplicating this literal ""features"" 3 times.",CRITICAL,CODE_SMELL,OPEN
4af020dd-4f40-4299-ad6b-4d5f0ebf6c05,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,433,"Define a constant instead of duplicating this literal ""something else"" 6 times.",CRITICAL,CODE_SMELL,OPEN
369225d8-cbe1-475c-9e48-8cede9ce4e3c,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,653,"Define a constant instead of duplicating this literal ""newStuff"" 4 times.",CRITICAL,CODE_SMELL,OPEN
7c14dc98-a104-4782-af9b-f93b971d8074,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,674,"Define a constant instead of duplicating this literal ""features/"" 9 times.",CRITICAL,CODE_SMELL,OPEN
57e9f531-b135-4ae4-83ae-7a6e97ed172d,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationFeatureLevelTest.java,710,"Define a constant instead of duplicating this literal ""oh no"" 3 times.",CRITICAL,CODE_SMELL,OPEN
c3584384-8133-4770-9d33-f2e4d5691101,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationThingLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationThingLevelTest.java,202,"Define a constant instead of duplicating this literal ""something else"" 6 times.",CRITICAL,CODE_SMELL,OPEN
86707e3d-60cd-4d9b-abc3-50a0ce34efa8,ditto:wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationThingLevelTest.java,wot/validation/src/test/java/org/eclipse/ditto/wot/validation/WotThingModelValidationThingLevelTest.java,361,"Define a constant instead of duplicating this literal ""oh no"" 3 times.",CRITICAL,CODE_SMELL,OPEN
48e7621f-4c45-411e-97ed-989423cf039a,ditto:wot/api/src/main/java/org/eclipse/ditto/wot/api/generator/DefaultWotThingSkeletonGenerator.java,wot/api/src/main/java/org/eclipse/ditto/wot/api/generator/DefaultWotThingSkeletonGenerator.java,105,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
b19c735d-80d2-4373-856b-1d84fb90de52,ditto:wot/api/src/main/java/org/eclipse/ditto/wot/api/generator/DefaultWotThingSkeletonGenerator.java,wot/api/src/main/java/org/eclipse/ditto/wot/api/generator/DefaultWotThingSkeletonGenerator.java,161,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
443449b7-f44b-4fa6-9590-fa89f8ae678a,ditto:wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,wot/api/src/main/java/org/eclipse/ditto/wot/api/validator/WotThingModelValidator.java,541,"Remove this unused method parameter ""wotConfig"".",MAJOR,CODE_SMELL,OPEN
8bb00f7a-c539-4ce2-8ddb-74b7b7fb6d2d,ditto:wot/integration/src/main/java/org/eclipse/ditto/wot/integration/DefaultDittoWotIntegration.java,wot/integration/src/main/java/org/eclipse/ditto/wot/integration/DefaultDittoWotIntegration.java,121,A Singleton implementation was detected. Make sure the use of the Singleton pattern is required and the implementation is the right one for the context.,INFO,CODE_SMELL,OPEN
9b620bd9-b542-43d0-9fbc-d3ba5b888d71,ditto:deployment/helm/ditto/templates/connectivity-deployment.yaml,deployment/helm/ditto/templates/connectivity-deployment.yaml,419,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
708e17c2-83eb-4940-8a8d-f5dd57066acb,ditto:deployment/helm/ditto/templates/gateway-deployment.yaml,deployment/helm/ditto/templates/gateway-deployment.yaml,337,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
891b3868-0c2c-4b1b-9fe2-144a005cd833,ditto:deployment/helm/ditto/templates/policies-deployment.yaml,deployment/helm/ditto/templates/policies-deployment.yaml,396,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
ad35d23f-8032-451f-b08f-42e24364ff2b,ditto:deployment/helm/ditto/templates/things-deployment.yaml,deployment/helm/ditto/templates/things-deployment.yaml,443,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
157f348f-2688-4a7c-bbc4-39e738e79b40,ditto:deployment/helm/ditto/templates/thingssearch-deployment.yaml,deployment/helm/ditto/templates/thingssearch-deployment.yaml,375,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
9320b705-f4bd-48a8-b9b4-889f8c8a1a45,ditto:connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/kafka/KafkaConsumerActorTest.java,connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/kafka/KafkaConsumerActorTest.java,87,Use another way to initialize this instance.,MINOR,BUG,OPEN
3e999d26-b0fc-4d56-add4-2e9377c48390,ditto:internal/utils/persistent-actors/src/test/java/org/eclipse/ditto/internal/utils/persistentactors/cleanup/PersistenceCleanupActorTest.java,internal/utils/persistent-actors/src/test/java/org/eclipse/ditto/internal/utils/persistentactors/cleanup/PersistenceCleanupActorTest.java,74,"Remove the ""mongoReadJournal"" field and declare it as a local variable in the relevant methods.",MINOR,CODE_SMELL,OPEN
48fe3496-8c1b-4dff-9030-c7f64bb928dc,ditto:internal/utils/persistence/src/test/java/org/eclipse/ditto/internal/utils/persistence/mongo/streaming/MongoReadJournalIT.java,internal/utils/persistence/src/test/java/org/eclipse/ditto/internal/utils/persistence/mongo/streaming/MongoReadJournalIT.java,138,"Define a constant instead of duplicating this literal ""_modified"" 32 times.",CRITICAL,CODE_SMELL,OPEN
889131a1-7b39-4f8c-9072-a969e8d1d432,ditto:deployment/helm/ditto/templates/nginx-ingress-ws.yaml,deployment/helm/ditto/templates/nginx-ingress-ws.yaml,29,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
26426a4d-0b12-4829-8c6f-f0a61e35dab9,ditto:ui/modules/connections/connections.ts,ui/modules/connections/connections.ts,73,"Prefer using nullish coalescing operator (`??`) instead of a ternary expression, as it is simpler to read.",MINOR,CODE_SMELL,OPEN
a5200976-2357-4c13-8c80-30fee87471e5,ditto:json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,519,"Define a constant instead of duplicating this literal ""first"" 3 times.",CRITICAL,CODE_SMELL,OPEN
e66f9419-6b8a-4088-9134-bc22c8eab931,ditto:json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,520,"Define a constant instead of duplicating this literal ""second"" 3 times.",CRITICAL,CODE_SMELL,OPEN
35ed1236-ec18-4f6e-8e91-643cb89ee43b,ditto:json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,json/src/test/java/org/eclipse/ditto/json/JsonMergePatchTest.java,526,"Define a constant instead of duplicating this literal ""another-on-second"" 3 times.",CRITICAL,CODE_SMELL,OPEN
c2feab1e-bf57-4c7d-9f61-38739100ca2b,ditto:connectivity/service/src/main/java/org/eclipse/ditto/connectivity/service/messaging/OutboundMappingProcessorActor.java,connectivity/service/src/main/java/org/eclipse/ditto/connectivity/service/messaging/OutboundMappingProcessorActor.java,152,"Remove this unused ""HEADERS_PLACEHOLDER"" private field.",MAJOR,CODE_SMELL,OPEN
fbdae101-160b-4005-8516-e4cbf19d4e96,ditto:internal/utils/conditional-headers/src/test/java/org/eclipse/ditto/internal/utils/headers/conditional/IfNoneMatchPreconditionHeaderTest.java,internal/utils/conditional-headers/src/test/java/org/eclipse/ditto/internal/utils/headers/conditional/IfNoneMatchPreconditionHeaderTest.java,41,"Define a constant instead of duplicating this literal ""\""4711\"""" 7 times.",CRITICAL,CODE_SMELL,OPEN
dfa2e3d7-6e4e-4f74-9e91-c62d8fd8ee5f,ditto:internal/utils/conditional-headers/src/test/java/org/eclipse/ditto/internal/utils/headers/conditional/IfNoneMatchPreconditionHeaderTest.java,internal/utils/conditional-headers/src/test/java/org/eclipse/ditto/internal/utils/headers/conditional/IfNoneMatchPreconditionHeaderTest.java,50,"Define a constant instead of duplicating this literal ""W/\""4711\"""" 3 times.",CRITICAL,CODE_SMELL,OPEN
475a70b0-b187-4097-8369-bdee89762802,ditto:deployment/helm/ditto/templates/nginx-ingress-auth.yaml,deployment/helm/ditto/templates/nginx-ingress-auth.yaml,42,"Add a whitespace before ""}}"" in the template directive.",MAJOR,CODE_SMELL,OPEN
0d42ba87-e99a-4e4e-a0f1-320d126c0306,ditto:gateway/service/src/main/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilder.java,gateway/service/src/main/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilder.java,350,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
11aebe4f-853c-4689-9e39-298bcdcd61c5,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,44,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
524ce258-41ad-4edd-8260-ee6e194caef0,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,125,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
f6ae132a-c443-4165-8ccd-ec54e037fd5b,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,201,Headings must have content and the content must be accessible by a screen reader.,MAJOR,CODE_SMELL,OPEN
6f99f95a-725b-4a2e-805c-b1f9df0b6965,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,251,Add either an 'id' or a 'scope' attribute to this <th> tag.,MAJOR,BUG,OPEN
23125f41-957b-4243-a23a-4ceb4e28355a,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,252,Add either an 'id' or a 'scope' attribute to this <th> tag.,MAJOR,BUG,OPEN
4c59f28d-178d-44e5-be0c-378128e37915,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,253,Add either an 'id' or a 'scope' attribute to this <th> tag.,MAJOR,BUG,OPEN
cc130736-b91b-4663-85fd-3722d9aea706,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,254,Add either an 'id' or a 'scope' attribute to this <th> tag.,MAJOR,BUG,OPEN
cc10d0f6-cdbf-4e57-b84b-15ecbc22409f,ditto:documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,documentation/src/main/resources/slides/2024_02_27_eclipse-iot-wg-update/index.html,439,Unnecessary escape character: \[.,MAJOR,CODE_SMELL,OPEN
5dce47f9-056b-4356-a217-6dd9ba8cb207,ditto:json/src/main/java/org/eclipse/ditto/json/ImmutableJsonObject.java,json/src/main/java/org/eclipse/ditto/json/ImmutableJsonObject.java,420,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
ae786412-ea98-4bf2-920b-e4e3d96d903f,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,1075,"Define a constant instead of duplicating this literal ""nested"" 4 times.",CRITICAL,CODE_SMELL,OPEN
86abdb45-ce17-4b1a-acf1-e0a024bea799,ditto:json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,json/src/test/java/org/eclipse/ditto/json/ImmutableJsonObjectTest.java,1446,"Define a constant instead of duplicating this literal ""other"" 3 times.",CRITICAL,CODE_SMELL,OPEN
1a623a4c-aa72-4564-b73a-0df3cad7e182,ditto:internal/utils/jwt/src/main/java/org/eclipse/ditto/internal/utils/jwt/JjwtSerializer.java,internal/utils/jwt/src/main/java/org/eclipse/ditto/internal/utils/jwt/JjwtSerializer.java,70,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
b1d328a0-59ad-4b4a-94ca-f02150033761,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,360,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
552b4c44-92a1-4197-9ba3-462fa7a067a3,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,7,Use <address> or <details> or <fieldset> or <optgroup> instead of the group role to ensure accessibility across all devices.,MAJOR,CODE_SMELL,OPEN
44e32fea-998e-4b04-8bac-9aec5da06fb0,ditto:ui/modules/policies/policies.html,ui/modules/policies/policies.html,9,"DOM elements should use the ""autocomplete"" attribute correctly.",MAJOR,CODE_SMELL,OPEN
ef442cb3-701e-4be6-8eb3-50b81685d896,ditto:ui/modules/utils/tableFilter.html,ui/modules/utils/tableFilter.html,22,"DOM elements should use the ""autocomplete"" attribute correctly.",MAJOR,CODE_SMELL,OPEN
f5ed26b0-0c51-4219-b92a-b2d64dadfb59,ditto:deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,41,"Bind this Service Account to RBAC or disable ""automountServiceAccountToken"".",MAJOR,VULNERABILITY,OPEN
09e1b877-0481-4aa7-90d8-77b08f91bb2e,ditto:deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,49,Specify a CPU request for this container.,MAJOR,CODE_SMELL,OPEN
17e74192-0281-4665-844b-3f383926940b,ditto:deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,49,Specify a storage request for this container.,MAJOR,CODE_SMELL,OPEN
647f87b6-dee3-4897-8aa7-fb7947c465e9,ditto:deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,49,Specify a memory limit for this container.,MAJOR,VULNERABILITY,OPEN
bd5e8c7c-b0d1-4965-8821-124843ec5b71,ditto:deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,deployment/helm/ditto/templates/hooks/pre-upgrade-job.yaml,49,Specify a memory request for this container.,MAJOR,CODE_SMELL,OPEN
1089de7a-dcfa-483a-ba6c-aae10061df22,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,340,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
611f64c2-cb12-4cff-9b86-ee11a3ee60e5,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,350,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
bd7d1ed3-eb63-49ef-b718-f3e506b34f80,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,352,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
35b2448c-3e27-4f45-b705-a695f0aeddfd,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,358,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
32a76c34-ab36-4085-be1e-e9c26e9bfd7a,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,366,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
90856ea4-b7a1-429f-85cf-2fa94f25c260,ditto:thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,thingsearch/service/src/test/java/org/eclipse/ditto/thingsearch/service/persistence/write/streaming/EnforcementFlowTest.java,368,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,MINOR,CODE_SMELL,OPEN
